data/docx-2017-09/xoveraixsikcrajt.x;1
data/docx-2017-09/dowxkbdjlpkjcyut.x;1
data/docx-2017-09/fuwgdtantzgppuxb.x;1
data/docx-2017-09/rrisqhbbywmugxft.x;0
data/docx-2017-09/pxxjjqhccomopsld.x;0
data/docx-2017-09/lpvhejevbiflsesv.x;0
data/docx-2017-09/okquacrbvqoixjgo.x;1
data/docx-2017-09/xpzynvyetmipjhlm.x;0
data/docx-2017-09/cnylifnwpeqbazgj.x;0
data/docx-2017-09/vvmvwifgjjyxncbl.x;0
data/docx-2017-09/yxxnqeougrhrjqee.x;0
data/docx-2017-09/wsmnmmwvqnpiwyvk.x;0
data/docx-2017-09/bdvlyodyqqvthkzq.x;0
data/docx-2017-09/ohbhzpcarsaoipue.x;0
data/docx-2017-09/pdherrblmkpcuvpt.x;0
data/docx-2017-09/xlvepodogbmgesyb.x;0
data/docx-2017-09/zdxwfdqluczytwta.x;1
data/docx-2017-09/qfyysmvjydytvknr.x;0
data/docx-2017-09/llhyfevyhfwgohan.x;0
data/docx-2017-09/espbcyfstyxyzncd.x;0
data/docx-2017-09/ioycbmljkyjnlvga.x;1
data/docx-2017-09/uczbcmjsuvavgczr.x;0
data/docx-2017-09/utvpzabszsghzqck.x;0
data/docx-2017-09/qsshnokksqnxozah.x;0
data/docx-2017-09/dwzoigypxsnpejsh.x;1
data/docx-2017-09/juqxklwyhkfvhtft.x;1
data/docx-2017-09/kgsfyfzsjwknemyw.x;0
data/docx-2017-09/dzzpplelrlctwpug.x;0
data/docx-2017-09/yalfmhrdjlfozmlg.x;1
data/docx-2017-09/jlzhoejusqdlyxic.x;1
data/docx-2017-09/kklrdeweqrndcrgk.x;0
data/docx-2017-09/ofqbtjhokfpgwmtw.x;1
data/docx-2017-09/anvxeghpkhksqbgb.x;1
data/docx-2017-09/ubhqvpxkupbbfbcl.x;1
data/docx-2017-09/ttnsdvjxitnooeau.x;0
data/docx-2017-09/vkalzjzodusbmhir.x;1
data/docx-2017-09/mxlgsgudmtxnrpdn.x;1
data/docx-2017-09/jvdaeuvajuxldcxt.x;1
data/docx-2017-09/dezjespbxqxlalud.x;0
data/docx-2017-09/fjigtziqlutiqrei.x;0
data/docx-2017-09/ktouevwrttjvhxwy.x;1
data/docx-2017-09/voeyoomuqtgpodss.x;0
data/docx-2017-09/phmirkrhrzkyrupb.x;1
data/docx-2017-09/odoykeugbhdpgici.x;1
data/docx-2017-09/lbxwghgjncqttfqr.x;0
data/docx-2017-09/mjcdgurgbrvqscol.x;0
data/docx-2017-09/gxpcjumoyrteiais.x;0
data/docx-2017-09/aldxkrcmrbhyougw.x;1
data/docx-2017-09/titdixsjtdnbinxo.x;1
data/docx-2017-09/ajaydxcjqwrgahyg.x;0
data/docx-2017-09/nurnwfjnmtittdcw.x;1
data/docx-2017-09/ogchljphjxzhpavd.x;1
data/docx-2017-09/rawaeqyiknrbouey.x;1
data/docx-2017-09/jfdpcwyniqmfssgw.x;0
data/docx-2017-09/dnnwbafhlddjiggc.x;0
data/docx-2017-09/ayqazyzhmctttlnh.x;0
data/docx-2017-09/rdzqxbmcovwcgppo.x;0
data/docx-2017-09/nrwffdbimttoocgd.x;0
data/docx-2017-09/uarxjkwforsvovln.x;1
data/docx-2017-09/typgddqkhoruyvrg.x;0
data/docx-2017-09/btnbjlpdaolursge.x;0
data/docx-2017-09/drtpckaizsirjatx.x;0
data/docx-2017-09/ckqpnabkkraedgya.x;0
data/docx-2017-09/dvaqsjuqtkybbild.x;1
data/docx-2017-09/xsiyktkrnyulwiby.x;0
data/docx-2017-09/ibmndbhubzkawfiy.x;1
data/docx-2017-09/mdaowhyqvooovjku.x;1
data/docx-2017-09/eujcgswrbxittebz.x;0
data/docx-2017-09/oqglccsrsydnbrub.x;1
data/docx-2017-09/mooezfvepxxkobig.x;1
data/docx-2017-09/drqmnogwtkpxbyrg.x;1
data/docx-2017-09/obksgqlloeklwxwd.x;0
data/docx-2017-09/ljljjdihkoeevoba.x;1
data/docx-2017-09/vtrliwupblwejlrc.x;0
data/docx-2017-09/cwmavaddnishjnsh.x;0
data/docx-2017-09/relihpoaffnkfbvj.x;0
data/docx-2017-09/lavzgjsvswjaoumc.x;1
data/docx-2017-09/ejksqxodtmgwffpv.x;0
data/docx-2017-09/iflczyjltwnojiwc.x;1
data/docx-2017-09/zwtiksjaoqqdwidr.x;0
data/docx-2017-09/yalvzsfuljouuqlt.x;0
data/docx-2017-09/zswuhtzqxdzsffjx.x;0
data/docx-2017-09/wpgbsrsiformppoy.x;0
data/docx-2017-09/vwmywhgokmliopwm.x;0
data/docx-2017-09/mpmvqsqzhahyfesc.x;0
data/docx-2017-09/qvvshuyestyjhwhi.x;0
data/docx-2017-09/cqsknvgnrqriuszd.x;0
data/docx-2017-09/oaexnwmkpqloenvd.x;0
data/docx-2017-09/mddryybpswgxuzqs.x;0
data/docx-2017-09/kuadmpzryfjbhdir.x;0
data/docx-2017-09/yryvxokjninexoww.x;0
data/docx-2017-09/yllcuxdetynreces.x;0
data/docx-2017-09/uslwqzdrjycgdorr.x;1
data/docx-2017-09/vsmviqiafulfawzj.x;0
data/docx-2017-09/grpyjfdambkjbows.x;1
data/docx-2017-09/cqiwnnxctqtkbcjw.x;0
data/docx-2017-09/mqflcoujrafhxaob.x;1
data/docx-2017-09/vkgyhxacmaejhwuu.x;0
data/docx-2017-09/weeztksyfhdewfke.x;0
data/docx-2017-09/mzppzmkogqdcfklx.x;0
data/docx-2017-09/smxbqxkhabigzoqe.x;1
data/docx-2017-09/xnheupoqyhzacgpd.x;0
data/docx-2017-09/mdianbscqzhkqcrw.x;1
data/docx-2017-09/jwjmknioqkyuvgvf.x;1
data/docx-2017-09/uxbtkcnaueghmttt.x;0
data/docx-2017-09/iqlfgknvqvukypen.x;1
data/docx-2017-09/awtvlzijcuynenfy.x;1
data/docx-2017-09/iuycsfiwqbspapyg.x;1
data/docx-2017-09/acfgayrohucyjlsb.x;1
data/docx-2017-09/ekfhhfwyamxlstxa.x;1
data/docx-2017-09/nsbwbdneqrcjrqoj.x;0
data/docx-2017-09/citeopcxhdbqubyx.x;0
data/docx-2017-09/uiufilqenuioxngs.x;0
data/docx-2017-09/nhypzghbyurhawon.x;0
data/docx-2017-09/admgmryxproqkfxv.x;0
data/docx-2017-09/xykazwegpuiqexay.x;0
data/docx-2017-09/aefozazxdysatdas.x;0
data/docx-2017-09/tthganyyklnrjdpy.x;1
data/docx-2017-09/hdisovdqtojkwffi.x;0
data/docx-2017-09/jsohbufhwlyrmrhb.x;0
data/docx-2017-09/evlsrnlngqtigmdf.x;0
data/docx-2017-09/jdonklvgtaauhbij.x;1
data/docx-2017-09/hqdqoilfbgzbunva.x;0
data/docx-2017-09/dzibcmczjvwlscpj.x;0
data/docx-2017-09/fiapyapkaleaahtq.x;1
data/docx-2017-09/euwldyawwgiurfyy.x;0
data/docx-2017-09/tmdrxcvxllcszvwc.x;1
data/docx-2017-09/wizhgwbgenkowzdo.x;1
data/docx-2017-09/dhqiljjyluwmnsdf.x;1
data/docx-2017-09/umrkaioerpeqqkez.x;1
data/docx-2017-09/nkatqkcjcuhllbbd.x;0
data/docx-2017-09/rrwlgxbhcsfgzkzr.x;1
data/docx-2017-09/yjysopzltdyixdti.x;1
data/docx-2017-09/xvvmelnasibxwdgb.x;0
data/docx-2017-09/hnusembrgxuoohcc.x;0
data/docx-2017-09/mqqqhjuyochbdthn.x;0
data/docx-2017-09/uvvmxpyfgcbcoylz.x;1
data/docx-2017-09/vrhwesrhbaikvbuh.x;1
data/docx-2017-09/cycdsvehprufkbbm.x;0
data/docx-2017-09/blzhlvayivxtscrn.x;1
data/docx-2017-09/ugruivhyroemygvh.x;1
data/docx-2017-09/lptnjlwfmagpgquh.x;0
data/docx-2017-09/lhxilgrlbofrforf.x;0
data/docx-2017-09/lqlbrzyccvbhlnod.x;0
data/docx-2017-09/dsvctgrzygixcwcq.x;1
data/docx-2017-09/ziyswsdhzedtejmt.x;0
data/docx-2017-09/xhulbuzntiebctwi.x;0
data/docx-2017-09/mjtqtmwcgaxzppfz.x;0
data/docx-2017-09/nmlsrlikerkqassn.x;1
data/docx-2017-09/ntyqmgcpesdderxu.x;0
data/docx-2017-09/phganwxoblrzknvf.x;1
data/docx-2017-09/xzcfldnifzhrgqxr.x;1
data/docx-2017-09/dwkyzsveugtxgbgy.x;0
data/docx-2017-09/fdnwdmxeeanjkmgf.x;1
data/docx-2017-09/hjxzjigfrcpqkmwc.x;0
data/docx-2017-09/rvxcmtealibbpqag.x;0
data/docx-2017-09/jfreeczvsmyfafwy.x;1
data/docx-2017-09/xmlemvofdugkbutl.x;0
data/docx-2017-09/konbyhlwsvnosdta.x;0
data/docx-2017-09/ffcxabtwheclufzo.x;1
data/docx-2017-09/syhrdyykavrrhcww.x;0
data/docx-2017-09/ictdahkvbctbqvtd.x;0
data/docx-2017-09/slckvcasecnhgtoj.x;1
data/docx-2017-09/vutjxpxcwmvqjfqf.x;1
data/docx-2017-09/qgmffaiujeibzavn.x;0
data/docx-2017-09/ldqlblwalzgzkmms.x;1
data/docx-2017-09/wtuwjsedvfyjlqlu.x;1
data/docx-2017-09/wwthgheejwxuoqsa.x;1
data/docx-2017-09/lyosxyholprqilwh.x;1
data/docx-2017-09/fjdfombzmisoyqic.x;1
data/docx-2017-09/bhwrwcwndajlclhi.x;1
data/docx-2017-09/xqhchkutxtsgztmk.x;1
data/docx-2017-09/lhjqjsumlgaepfjb.x;0
data/docx-2017-09/gagvnvcsfeompbcz.x;0
data/docx-2017-09/dovfzhyvclvtggcz.x;0
data/docx-2017-09/zucodngmdnhkigba.x;1
data/docx-2017-09/nqlrrzfmfiohppjd.x;1
data/docx-2017-09/dywywicpcjrkyzrk.x;0
data/docx-2017-09/csfwdndekgxvkjrw.x;0
data/docx-2017-09/cqhulaijebrqlpnv.x;1
data/docx-2017-09/jnawesettlhzbrai.x;0
data/docx-2017-09/zecgkqrmseqwuvkj.x;0
data/docx-2017-09/okysavlrgygrqvjq.x;1
data/docx-2017-09/zhufcwbswybxthsq.x;0
data/docx-2017-09/qeygshtvpbkfhjxg.x;0
data/docx-2017-09/lpeddhcyrpulvurt.x;0
data/docx-2017-09/atipddohjzifjooo.x;1
data/docx-2017-09/nnrqgulihqxutosg.x;0
data/docx-2017-09/jqdznikdpiecjlsq.x;1
data/docx-2017-09/eenptxzfyfcpzmsc.x;0
data/docx-2017-09/yqfmkzxjoqigzids.x;0
data/docx-2017-09/izivrhnuocpgflff.x;1
data/docx-2017-09/vpjbynclnobqwtmj.x;0
data/docx-2017-09/qniadjxxhjrzoifs.x;0
data/docx-2017-09/hnppjnveqksswcoy.x;0
data/docx-2017-09/kenfzhrgbkqikuim.x;1
data/docx-2017-09/vbzhnzkioxbgicgn.x;1
data/docx-2017-09/uxjuuhogjcghbdwf.x;1
data/docx-2017-09/ycsrpcsqsizvhucc.x;0
data/docx-2017-09/sbntoaogrueblvxk.x;1
data/docx-2017-09/omarrojglnhkimpt.x;1
data/docx-2017-09/sifygdmdoogtvuwh.x;0
data/docx-2017-09/fbtebrmciswqfltn.x;1
data/docx-2017-09/mjuoyjlsghgvaowl.x;1
data/docx-2017-09/vswvuxlwalvpkpgo.x;0
data/docx-2017-09/tdnlxddbmrfefbpo.x;0
data/docx-2017-09/uncpbozdjcnfmvqt.x;0
data/docx-2017-09/kmcwwqogcoqivjar.x;0
data/docx-2017-09/mnfolzjaehzyaazg.x;0
data/docx-2017-09/pkdusfdlwkdsexvb.x;1
data/docx-2017-09/cbwobuskmrtozoaw.x;1
data/docx-2017-09/egjicsgnzmwudwat.x;1
data/docx-2017-09/mjezcaacrbmavcpw.x;1
data/docx-2017-09/chuzgjqlksqiblbb.x;1
data/docx-2017-09/lgppqspdoubdpxrn.x;1
data/docx-2017-09/pmlmqajsxygbncwy.x;1
data/docx-2017-09/cdjueseixcpzosqd.x;0
data/docx-2017-09/syjdoswrfurkskcm.x;0
data/docx-2017-09/dmuulpyhfiwzaiqb.x;0
data/docx-2017-09/qprceelhdnfvifdv.x;1
data/docx-2017-09/oflffavuglvawjmt.x;1
data/docx-2017-09/yzjlithiplikuzdj.x;1
data/docx-2017-09/ggljkcekwrgfdjzp.x;1
data/docx-2017-09/zulaxmbysmixwegk.x;1
data/docx-2017-09/exstqmjsziwdlssu.x;0
data/docx-2017-09/fszoisxncpwrdgez.x;1
data/docx-2017-09/uaaetjaaajpskuse.x;1
data/docx-2017-09/fwdxvvjfrrcpjzwt.x;0
data/docx-2017-09/zvxezibohjitptmi.x;1
data/docx-2017-09/rlqgpzvbhsnixmic.x;1
data/docx-2017-09/wuiyqkwktvtprcmo.x;1
data/docx-2017-09/qafwvuxykpjvrvky.x;1
data/docx-2017-09/bvhwddfiygaibeyz.x;0
data/docx-2017-09/euizlowykwxaitlq.x;1
data/docx-2017-09/pyuzxykwlvqgosnc.x;0
data/docx-2017-09/eohahbvyltqvspqx.x;1
data/docx-2017-09/mxpkaficurtxyljp.x;1
data/docx-2017-09/infnhurgokwwumhb.x;0
data/docx-2017-09/gwwczhpoerljgxex.x;1
data/docx-2017-09/sinqkrkumbdepvni.x;0
data/docx-2017-09/dtumqhpohoqoacgg.x;1
data/docx-2017-09/ybjfirerdhayabjz.x;0
data/docx-2017-09/dhpjlvhqqtzzacvy.x;0
data/docx-2017-09/qboijapiqhtpnqfr.x;1
data/docx-2017-09/stlhqmtrazcevlxc.x;1
data/docx-2017-09/kprwaewhlrytfldg.x;1
data/docx-2017-09/apbwhkpqhvasihrh.x;0
data/docx-2017-09/iuyxlrikksvxtwkv.x;1
data/docx-2017-09/paxpybrftvcpafnq.x;1
data/docx-2017-09/hckkydhinebzbedq.x;0
data/docx-2017-09/yvecwokoerufvvxw.x;0
data/docx-2017-09/tyvwcxryvjwkxrxt.x;1
data/docx-2017-09/glzfhvsrgtunabpf.x;1
data/docx-2017-09/bulbtkeypzztdjne.x;0
data/docx-2017-09/jszjzoqhvmzinyzd.x;0
data/docx-2017-09/wgsuprgwqqawaply.x;0
data/docx-2017-09/uefjfgitubltouyr.x;1
data/docx-2017-09/ewcqcqoidjkvfkbt.x;1
data/docx-2017-09/ppdzxlhjgbfaewac.x;1
data/docx-2017-09/tlkjjtyqlyayvtde.x;1
data/docx-2017-09/qnuxngjpqatjhajg.x;1
data/docx-2017-09/qumvywqguxjtlxfe.x;0
data/docx-2017-09/dlkpjgzekcsfsmxf.x;1
data/docx-2017-09/tvdifogrnjuhptht.x;0
data/docx-2017-09/gwjrfrxcofxyozyn.x;1
data/docx-2017-09/vieluffbakbelqgk.x;1
data/docx-2017-09/xeyijtboccoioffy.x;0
data/docx-2017-09/fufnlyfoegetiucq.x;1
data/docx-2017-09/fccruumkaibknyph.x;0
data/docx-2017-09/wfostzfhlddcfabw.x;0
data/docx-2017-09/lvilxhxrgmrmcmlj.x;1
data/docx-2017-09/lswnihbvlqitzlfm.x;1
data/docx-2017-09/fqmthrjeivchmyov.x;0
data/docx-2017-09/ghmedwtzhjifhrxc.x;0
data/docx-2017-09/mkxsqzpzqhaiojoy.x;0
data/docx-2017-09/awmpaqsbxaowsnrw.x;0
data/docx-2017-09/uzvqjskepmklgpgv.x;0
data/docx-2017-09/rrtkakycgmqewvxz.x;0
data/docx-2017-09/rihrxpxprgmclmaf.x;1
data/docx-2017-09/uqflhvekbiwuszqs.x;0
data/docx-2017-09/rxarigonlifnndib.x;1
data/docx-2017-09/bulzbeqbtkcmjaoy.x;0
data/docx-2017-09/kcvpoaslmrxzojnd.x;1
data/docx-2017-09/byumzdtzsczfvhta.x;1
data/docx-2017-09/dohcpmutaqikqwal.x;1
data/docx-2017-09/cpslvowraqddyeno.x;0
data/docx-2017-09/mwqzdqythqfvfjax.x;1
data/docx-2017-09/lmbihwyuntbphrtl.x;0
data/docx-2017-09/wgudtroonqxnlesj.x;0
data/docx-2017-09/boatiywcdhegxgzz.x;0
data/docx-2017-09/mfyfhnsgenjpcgqg.x;1
data/docx-2017-09/jjxzqbdghytkxqbp.x;1
data/docx-2017-09/ziclydldrhajsbjd.x;0
data/docx-2017-09/odcfaldhkqjkzrnb.x;1
data/docx-2017-09/nudurgbfbfnslaum.x;1
data/docx-2017-09/qpfvaogkccxcjrfa.x;0
data/docx-2017-09/kqsddnnuloljnvkl.x;1
data/docx-2017-09/resyiyveymfsdwhw.x;1
data/docx-2017-09/hgskravgjvvbibhj.x;1
data/docx-2017-09/magmhwhthhwvhzdm.x;1
data/docx-2017-09/bqloaxmhnmhpeqmo.x;1
data/docx-2017-09/ycefisomvmxsqkzb.x;1
data/docx-2017-09/lvrovxzauuhwjsis.x;0
data/docx-2017-09/isdngslrmydhdixv.x;1
data/docx-2017-09/ecsqeydsmvupdivp.x;1
data/docx-2017-09/owxibobocjeciazp.x;1
data/docx-2017-09/wcrdxclljqwwbgld.x;1
data/docx-2017-09/afjdxkuuemujeuhi.x;1
data/docx-2017-09/sasgtyvrrvwqoerq.x;0
data/docx-2017-09/lizbtvtvtwykjnut.x;0
data/docx-2017-09/ggwzdfxlybvpbraf.x;1
data/docx-2017-09/aethstrbrsoqeugb.x;0
data/docx-2017-09/mjayaqnktsxcozkz.x;0
data/docx-2017-09/lmbqezwjfswddpao.x;1
data/docx-2017-09/xkxjyhyneixoterl.x;1
data/docx-2017-09/ixkrrtdrqogxleov.x;0
data/docx-2017-09/uwxtccnyxywszggh.x;0
data/docx-2017-09/rzgslbnqomomxxgt.x;1
data/docx-2017-09/ndqyzwgmkustjuxo.x;0
data/docx-2017-09/crjwrztvbankbwfj.x;1
data/docx-2017-09/klecwwdgkwzyqudm.x;0
data/docx-2017-09/zdikztdvfazjmjgl.x;0
data/docx-2017-09/uklwtrghvzrcsybp.x;0
data/docx-2017-09/svlupymiqqpeztci.x;0
data/docx-2017-09/xkpujjaxqpvceuhu.x;0
data/docx-2017-09/kthylusqspfkiefu.x;1
data/docx-2017-09/vfsqtciimubipjkz.x;1
data/docx-2017-09/fawqszpnifhnngye.x;1
data/docx-2017-09/onihloqcakhlkiol.x;1
data/docx-2017-09/euhbsodtttmyfwoc.x;1
data/docx-2017-09/yzlvkhrwtzqggbyk.x;0
data/docx-2017-09/iecegjodqtlwtzac.x;1
data/docx-2017-09/nfanzazgscxfuhtm.x;0
data/docx-2017-09/bqppdpkxtrfdgpcf.x;1
data/docx-2017-09/hxqqgilpaluadzso.x;0
data/docx-2017-09/rfqskgttwrgwesjf.x;0
data/docx-2017-09/ryeyaylzbypztjhu.x;1
data/docx-2017-09/pmgnlnmopdmycqfg.x;0
data/docx-2017-09/xwmqninvctyioeqh.x;1
data/docx-2017-09/nsjadqoeazunnrrv.x;1
data/docx-2017-09/qdeskygqifmndmmp.x;1
data/docx-2017-09/rksijndnsijkkznk.x;0
data/docx-2017-09/mmtgyivmbivijrdz.x;0
data/docx-2017-09/akarxpwzbpyrdqaw.x;0
data/docx-2017-09/azjqcifkcajezzmz.x;1
data/docx-2017-09/iydlvssciyxciluu.x;0
data/docx-2017-09/rmlxcqkivfqrniro.x;0
data/docx-2017-09/hgwxagbfumlxdpaa.x;1
data/docx-2017-09/zciumlhsrqxalcfl.x;1
data/docx-2017-09/vfdjgsyousippcew.x;0
data/docx-2017-09/fkoetebudfngcfat.x;1
data/docx-2017-09/mvdbgedwkfumdsot.x;1
data/docx-2017-09/vlnaytrhodckiqbl.x;1
data/docx-2017-09/cbplhytlxnkwkhmf.x;1
data/docx-2017-09/izzkqaehtrekmhdk.x;1
data/docx-2017-09/jpcdjianmqodvard.x;1
data/docx-2017-09/gabbeaeekpglaukm.x;0
data/docx-2017-09/lidllnubdglmwwdi.x;1
data/docx-2017-09/qobbxtvowpwpedne.x;0
data/docx-2017-09/huctthewonmggmru.x;0
data/docx-2017-09/pnpyvdlkxqzkzbju.x;1
data/docx-2017-09/vtlqbzlkbydifplz.x;0
data/docx-2017-09/qzblifomecsvuyzi.x;0
data/docx-2017-09/yknjrnrctuyfzqyh.x;0
data/docx-2017-09/fetidtepfclrjzaz.x;1
data/docx-2017-09/rwbsjsfexsuscvdd.x;0
data/docx-2017-09/krwmyjagqrszgpox.x;0
data/docx-2017-09/adrftgwurmjxzjoo.x;0
data/docx-2017-09/mmblhynoiqpmtsea.x;0
data/docx-2017-09/ezquucchmzaqntru.x;1
data/docx-2017-09/ihapjzeuvreffxgr.x;1
data/docx-2017-09/qmndmqwqdpwzskih.x;1
data/docx-2017-09/nhjrurfxvodfqqyp.x;1
data/docx-2017-09/iclrjwjqwvravuqj.x;0
data/docx-2017-09/mletzttrqgcqizxo.x;1
data/docx-2017-09/ibzzvhewqdhfvefx.x;1
data/docx-2017-09/uvxztwuycacrhfne.x;0
data/docx-2017-09/pmprzynmgdsmoebt.x;0
data/docx-2017-09/fmarglazhvajjykn.x;0
data/docx-2017-09/prkukygwixjifisg.x;0
data/docx-2017-09/uuraluhrekyhycaj.x;1
data/docx-2017-09/enlphdspnjzkzmfg.x;0
data/docx-2017-09/hhoghvxrxadbpqrp.x;1
data/docx-2017-09/aepjnmsqwttdqfze.x;1
data/docx-2017-09/zemtapcwiksdphqm.x;0
data/docx-2017-09/mfpjsfnnrpfelbdn.x;0
data/docx-2017-09/zzrtzmteyriurcyr.x;1
data/docx-2017-09/tdbcgvsdvlzffuvm.x;1
data/docx-2017-09/mzffgsdhkbdqpbsy.x;0
data/docx-2017-09/rybxbusgekhqfhkd.x;0
data/docx-2017-09/vlwgwovrchotkxqq.x;0
data/docx-2017-09/rtpweezjjtqjafmv.x;1
data/docx-2017-09/vhbmyhhikwueahnl.x;1
data/docx-2017-09/pvbsinnkugodenqk.x;0
data/docx-2017-09/hottkvujwgkwrfwz.x;0
data/docx-2017-09/gwatagvebwbjnlry.x;1
data/docx-2017-09/djolzpwbxvtyalrc.x;1
data/docx-2017-09/xcogglrtzlgouxye.x;1
data/docx-2017-09/bitcxlwnhazkicvg.x;0
data/docx-2017-09/mdblidxsyjaujpas.x;0
data/docx-2017-09/ctzosjikxrcruwgu.x;1
data/docx-2017-09/fngbqekqyjjyqyne.x;1
data/docx-2017-09/jqobhxwivunesxvu.x;1
data/docx-2017-09/siheeyrajeekflhc.x;0
data/docx-2017-09/nuifbuvxqdxemmde.x;0
data/docx-2017-09/hjbeqitmypqkcvcu.x;0
data/docx-2017-09/jrepxefaknnukwml.x;0
data/docx-2017-09/nomnbclpndyybfua.x;0
data/docx-2017-09/kriwbnnpqiayqrnq.x;0
data/docx-2017-09/efwgacbzjwvbsrmg.x;0
data/docx-2017-09/grnbbtbmbfnwxrbn.x;1
data/docx-2017-09/xbzorydnirnwpjhb.x;0
data/docx-2017-09/tiuenjaprgegxxtg.x;0
data/docx-2017-09/umoyvfcibvpsrxom.x;1
data/docx-2017-09/enjbgvprodggsnac.x;0
data/docx-2017-09/aiylfllpdlyzdcip.x;1
data/docx-2017-09/vnzzykfvwurpgmma.x;0
data/docx-2017-09/dswmyjwzikbuangv.x;1
data/docx-2017-09/zmalelwbrfvjdqpx.x;1
data/docx-2017-09/zgceqyieplfncddl.x;0
data/docx-2017-09/ruxhjlqfvbjsjuqo.x;0
data/docx-2017-09/fwvrfzdgthdthofi.x;0
data/docx-2017-09/jzfszygkddonpolq.x;1
data/docx-2017-09/ytfpdghaipfsmwjg.x;0
data/docx-2017-09/gozxuqhgumoytdkg.x;0
data/docx-2017-09/wpithsjyphdzagid.x;1
data/docx-2017-09/bnyczvcusmxxndlc.x;1
data/docx-2017-09/ahmlxdeqiioguybu.x;0
data/docx-2017-09/japkwfatbesdeknc.x;1
data/docx-2017-09/ibtwdabjxadzkzym.x;0
data/docx-2017-09/rhlxkuwjhjurbsww.x;0
data/docx-2017-09/bmmagrnxmrssntiq.x;1
data/docx-2017-09/lcdwchenevjkyjyr.x;1
data/docx-2017-09/lpjkjkgqmqetqmcl.x;1
data/docx-2017-09/zjezmycngubnryrw.x;1
data/docx-2017-09/keluzwxbjxaalemm.x;0
data/docx-2017-09/yeusyjglvzheeesg.x;0
data/docx-2017-09/isgkrblsbjolqbtg.x;1
data/docx-2017-09/lcoulisnkhawcwjr.x;1
data/docx-2017-09/nicmjyxgfdumsema.x;0
data/docx-2017-09/wpdpterdxkphyjwr.x;1
data/docx-2017-09/ofjlsqiwpdeluzgl.x;1
data/docx-2017-09/gawkrgxwnnbbsypk.x;0
data/docx-2017-09/cmgriqdumtcrekyd.x;0
data/docx-2017-09/aetrhndjlcjhszia.x;0
data/docx-2017-09/ihicssiqkkapmmms.x;0
data/docx-2017-09/bhulkbtxdptiegka.x;1
data/docx-2017-09/ukczznalqhlijuwd.x;0
data/docx-2017-09/zryloqozyxmwkukz.x;0
data/docx-2017-09/aaclgmurbmdwtqld.x;0
data/docx-2017-09/hrjughjkepydouip.x;0
data/docx-2017-09/ukyruhlbikmnhbwd.x;1
data/docx-2017-09/pormehuaaffnfeaw.x;1
data/docx-2017-09/weawbsbdwczbwqvq.x;0
data/docx-2017-09/kkjkbyxdpyiwegjy.x;0
data/docx-2017-09/ledqpsmijyuooryh.x;1
data/docx-2017-09/axesabseqjfyohio.x;0
data/docx-2017-09/uwkeeenbqcpqjdzq.x;1
